MWA_Id	MWA_Word
[[1, 1], [2, 2], [3, 3], [7, 7]]	[['the', 'the'], ['act', 'act'], ['of', 'of'], ['something', 'something']]
[[7, 5], [8, 6], [9, 7], [4, 2]]	[['someone', 'someone'], ['or', 'or'], ['something', 'something'], ['attack', 'act']]
[[1, 1], [2, 2], [3, 3]]	[['the', 'the'], ['act', 'act'], ['of', 'of']]
[]	[]
[[4, 4], [5, 5], [6, 6]]	[['of', 'of'], ['a', 'a'], ['communication', 'communication']]
[[3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [2, 1]]	[['of', 'of'], ['becoming', 'becoming'], ['less', 'less'], ['or', 'or'], ['smaller', 'smaller'], ['process', 'process']]
[[3, 3], [4, 4], [5, 5], [6, 6], [1, 1]]	[['section', 'section'], ['of', 'of'], ['a', 'a'], ['communication', 'communication'], ['the', 'the']]
[[9, 11], [1, 1], [2, 2], [3, 3], [4, 4], [5, 7], [6, 8], [7, 9]]	[['.', '.'], ['Reduce', 'reduce'], ['to', 'to'], ['small', 'small'], ['pieces', 'pieces'], ['by', 'by'], ['pounding', 'pounding'], ['or', 'or']]
[[2, 6]]	[['act', 'activity']]
[[1, 1], [2, 2], [3, 3], [5, 7], [7, 5]]	[['the', 'the'], ['act', 'act'], ['of', 'of'], ['someone', 'someone'], ['something', 'something']]
[[1, 7], [4, 10], [2, 8], [5, 6]]	[['give', 'give'], ['interpretation', 'interpretation'], ['a', 'an'], ['to', 'to']]
[[6, 6], [1, 1], [2, 2], [3, 3], [4, 4]]	[['.', '.'], ['The', 'the'], ['state', 'state'], ['of', 'of'], ['being', 'being']]
[[14, 10], [11, 7], [12, 8], [13, 9]]	[['.', '.'], ['way', 'way'], ['of', 'of'], ['life', 'life']]
[[1, 1], [2, 2], [3, 3], [4, 4], [5, 5]]	[['a', 'a'], ['military', 'military'], ['aircraft', 'aircraft'], ['that', 'that'], ['drops', 'drops']]
[[1, 1], [2, 2], [3, 3], [5, 5], [6, 6], [7, 7]]	[['the', 'the'], ['act', 'act'], ['of', 'of'], ['someone', 'someone'], ['or', 'or'], ['something', 'something']]
[[5, 1], [3, 9], [6, 5]]	[['adapt', 'adapt'], ['acclimate', 'conditions'], ['to', 'to']]
[[1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7]]	[['the', 'the'], ['temperature', 'temperature'], ['at', 'at'], ['which', 'which'], ['a', 'a'], ['liquid', 'liquid'], ['boils', 'boils']]
[[8, 6], [3, 2], [4, 3], [6, 5], [1, 1]]	[['.', '.'], ['act', 'act'], ['of', 'of'], ['something', 'something'], ['The', 'the']]
[[11, 9], [5, 4], [6, 5], [8, 6], [9, 7]]	[['.', '.'], ['as', 'as'], ['if', 'if'], ['with', 'with'], ['a', 'a']]
[[1, 1], [2, 2], [3, 3], [5, 5]]	[['the', 'the'], ['act', 'act'], ['of', 'of'], ['something', 'something']]
[[1, 1], [2, 2], [7, 7], [8, 8]]	[['rein', 'rein'], ['in', 'in'], ['a', 'a'], ['race', 'race']]
[[2, 1], [3, 2], [5, 3]]	[['cause', 'cause'], ['to', 'to'], ['come', 'come']]
[[4, 4], [5, 5]]	[['with', 'with'], ['water', 'water']]
[[1, 2], [2, 3], [3, 4], [4, 5], [5, 6]]	[['Amount', 'amount'], ['that', 'that'], ['can', 'can'], ['be', 'be'], ['contained', 'contained']]
[[6, 6], [7, 7], [1, 3], [3, 1], [5, 5], [4, 4]]	[['wording', 'wording'], ['or', 'or'], ['contain', 'contain'], ['have', 'have'], ['specific', 'certain'], ['a', 'a']]
[[1, 1], [2, 2], [5, 4]]	[['a', 'a'], ['channel', 'channel'], ['communication', 'communication']]
[[13, 8], [8, 3], [9, 4], [10, 5], [11, 6], [12, 7]]	[['.', '.'], ['extend', 'extend'], ['in', 'in'], ['duration', 'duration'], ['or', 'or'], ['space', 'space']]
[[4, 5], [5, 6], [6, 7], [7, 8]]	[['position', 'position'], ['relative', 'relative'], ['to', 'to'], ['others', 'others']]
[[7, 5]]	[['something', 'something']]
[[7, 7]]	[['something', 'something']]
[[3, 7], [4, 8], [5, 9], [1, 1], [2, 2]]	[['to', 'to'], ['affect', 'affect'], ['color', 'color'], ['burn', 'burn'], ['slightly', 'slightly']]
[[7, 5], [5, 3]]	[['something', 'something'], ['characteristic', 'properties']]
[[1, 6], [3, 3]]	[['position', 'position'], ['football', 'football']]
[[7, 7], [1, 1], [2, 2], [3, 3], [6, 6], [5, 5]]	[['.', '.'], ['The', 'the'], ['act', 'act'], ['of', 'of'], ['together', 'together'], ['elements', 'things']]
[[1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 6]]	[['cause', 'cause'], ['a', 'a'], ['sharp', 'sharp'], ['or', 'or'], ['stinging', 'stinging'], ['pain', 'pain']]
[[1, 1], [2, 2], [3, 3]]	[['the', 'the'], ['act', 'act'], ['of', 'of']]
[[1, 4], [4, 5]]	[['incite', 'inciting'], ['cause', 'cause']]
[[1, 1], [2, 2], [3, 3], [4, 4], [5, 5], [6, 7]]	[['come', 'come'], ['up', 'up'], [',', ','], ['as', 'as'], ['of', 'of'], ['liquid', 'liquid']]
[[15, 12], [10, 7], [11, 8], [12, 9], [13, 10], [14, 11], [5, 1], [6, 2], [7, 3], [9, 5]]	[['.', '.'], ['or', 'or'], ['take', 'take'], ['one', 'one'], ["'s", "'s"], ['ease', 'ease'], ['become', 'become'], ['less', 'less'], ['tense', 'tense'], ['rest', 'rest']]
[[1, 1], [2, 2], [3, 3], [4, 4], [5, 5]]	[['adapt', 'adapt'], ['to', 'to'], ['a', 'a'], ['specified', 'specified'], ['measurement', 'measurement']]
[[4, 4], [5, 5], [6, 6], [7, 7]]	[['the', 'the'], ['body', 'body'], ['of', 'of'], ['a', 'a']]
[[6, 4], [7, 5], [8, 11], [9, 12], [5, 1]]	[['away', 'away'], ['from', 'from'], ['proper', 'proper'], ['conduct', 'conduct'], ['lure', 'lure']]
[[1, 1], [2, 2], [3, 3], [5, 5], [6, 6]]	[['make', 'make'], ['up', 'up'], ['something', 'something'], ['or', 'or'], ['untrue', 'untrue']]
[[4, 2], [5, 3]]	[['from', 'from'], ['a', 'a']]
[[1, 1], [2, 2], [3, 3], [5, 5]]	[['the', 'the'], ['act', 'act'], ['of', 'of'], ['something', 'something']]
[]	[]
[[1, 1]]	[['protect', 'protect']]
[[3, 3], [4, 4], [5, 7], [1, 2], [2, 5]]	[['unit', 'unit'], ['of', 'of'], ['Kyrgyzstan', 'Kyrgyzstan'], ['basic', 'basic'], ['monetary', 'money']]
[[1, 1], [2, 2], [3, 3], [5, 5]]	[['the', 'the'], ['act', 'act'], ['of', 'of'], ['something', 'something']]
[[7, 4], [8, 5], [9, 6], [2, 1], [3, 2], [5, 3]]	[['back', 'back'], ['and', 'and'], ['forth', 'forth'], ['cause', 'cause'], ['to', 'to'], ['move', 'move']]
[[1, 1], [2, 2], [3, 3], [4, 4]]	[['the', 'the'], ['state', 'state'], ['of', 'of'], ['being', 'being']]
[[6, 8], [1, 1], [2, 2], [3, 3], [5, 7]]	[['.', '.'], ['The', 'the'], ['act', 'act'], ['of', 'of'], ['something', 'something']]
[[1, 1], [2, 2], [3, 3]]	[['the', 'the'], ['act', 'act'], ['of', 'of']]
[[6, 6], [2, 2], [3, 3], [4, 4], [5, 5]]	[['.', '.'], ['the', 'the'], ['meaning', 'meaning'], ['of', 'of'], ['something', 'something']]
[[7, 6], [8, 7], [9, 8], [10, 9], [11, 10], [1, 1], [2, 2], [3, 3], [6, 4]]	[['hope', 'hope'], ['of', 'of'], ['a', 'a'], ['favorable', 'favorable'], ['outcome', 'outcome'], ['take', 'take'], ['a', 'a'], ['risk', 'risk'], ['in', 'in']]
[[1, 1], [2, 2], [3, 3], [7, 8]]	[['the', 'the'], ['act', 'act'], ['of', 'of'], ['something', 'something']]
[[5, 3], [6, 4], [7, 5], [8, 6], [9, 7], [3, 2]]	[['between', 'between'], ['high', 'high'], ['and', 'and'], ['low', 'low'], ['values', 'values'], ['dramatically', 'dramatically']]
[[2, 2], [1, 1], [7, 7], [6, 6], [3, 3], [5, 5]]	[['activity', 'act'], ['the', 'the'], ['something', 'something'], ['assessing', 'identifying'], ['of', 'of'], ['or', 'or']]
[[2, 1], [3, 2]]	[['cause', 'cause'], ['to', 'to']]
[[2, 3], [3, 4], [4, 5], [5, 8], [1, 1]]	[['for', 'for'], ['a', 'a'], ['specific', 'specific'], ['purpose', 'purpose'], ['design', 'plan']]
[[5, 6], [6, 7], [7, 8]]	[['someone', 'someone'], ['or', 'or'], ['something', 'something']]
[[14, 12], [2, 1], [3, 2], [11, 9], [12, 10], [10, 7]]	[['.', '.'], ['Cause', 'cause'], ['to', 'to'], ['or', 'or'], ['physical', 'physical'], ['abstract', 'abstract']]
[[5, 1], [6, 2], [7, 12]]	[['understanding', 'understanding'], ['of', 'of'], ['something', 'something']]
[[4, 8], [5, 9], [6, 10], [1, 1], [2, 2], [3, 5]]	[['below', 'below'], ['one', 'one'], ["'s", "'s"], ['do', 'do'], ['something', 'something'], ['considered', 'considers']]
[[18, 14], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7], [8, 8], [2, 2], [16, 13], [1, 1]]	[['.', '.'], ['-RRB-', '-RRB-'], ['a', 'a'], ['division', 'division'], ['during', 'during'], ['which', 'which'], ['one', 'one'], ['game', 'sports'], ['offense', 'offensive'], ['-LRB-', '-LRB-']]
[[1, 1], [2, 2], [3, 3], [4, 4], [8, 6]]	[['the', 'the'], ['act', 'act'], ['of', 'of'], ['cutting', 'clipping'], ['snipping', 'snipping']]
[[2, 2]]	[['sovereign', 'sovereign']]
[[1, 1], [2, 2], [3, 3], [7, 5]]	[['the', 'the'], ['act', 'act'], ['of', 'of'], ['something', 'something']]
[[4, 8], [5, 9]]	[['of', 'of'], ['something', 'something']]
[[5, 2], [6, 3], [7, 4]]	[['quality', 'quality'], ['of', 'of'], ['being', 'being']]
[[2, 4], [3, 5], [4, 6], [5, 7], [1, 1]]	[['by', 'by'], ['pruning', 'pruning'], ['or', 'or'], ['polishing', 'polishing'], ['Improve', 'improve']]
[[1, 1], [2, 2], [3, 3], [7, 8]]	[['the', 'the'], ['act', 'act'], ['of', 'of'], ['something', 'something']]
[[1, 1], [2, 2], [3, 3], [4, 4], [5, 5]]	[['register', 'register'], ['formally', 'formally'], ['as', 'as'], ['a', 'a'], ['participant', 'participant']]
[[2, 1], [3, 2], [4, 3], [6, 5], [7, 6], [12, 9], [11, 8]]	[['lever', 'lever'], ['that', 'that'], ['activates', 'activates'], ['firing', 'firing'], ['mechanism', 'mechanism'], ['firearm', 'gun'], ['a', 'a']]
[[7, 6], [1, 1], [2, 2], [3, 3], [5, 5]]	[['.', '.'], ['The', 'the'], ['act', 'act'], ['of', 'of'], ['something', 'something']]
[[1, 1], [2, 2], [3, 3], [5, 5], [6, 6], [7, 7]]	[['the', 'the'], ['act', 'act'], ['of', 'of'], ['someone', 'someone'], ['or', 'or'], ['something', 'something']]
[[8, 7], [6, 5]]	[['.', '.'], ['something', 'something']]
[[8, 10], [9, 11], [10, 12], [6, 6], [7, 7], [3, 3], [1, 1]]	[['back', 'back'], ['and', 'and'], ['forth', 'forth'], ['a', 'a'], ['ball', 'ball'], ['game', 'game'], ['a', 'a']]
[[2, 2], [3, 3], [4, 4], [5, 5], [1, 1]]	[['up', 'up'], [',', ','], ['as', 'as'], ['of', 'of'], ['come', 'take']]
[[1, 1], [2, 2], [3, 3]]	[['cause', 'cause'], ['to', 'to'], ['be', 'be']]
[[5, 5], [6, 6], [7, 7], [8, 8], [1, 1], [2, 2], [3, 3]]	[['one', 'one'], ['thing', 'thing'], ['for', 'for'], ['another', 'another'], ['the', 'the'], ['act', 'act'], ['of', 'of']]
[[6, 8], [5, 7]]	[['.', '.'], ['something', 'something']]
[[1, 1], [2, 2], [3, 3], [8, 7]]	[['the', 'the'], ['act', 'act'], ['of', 'of'], ['something', 'something']]
[[3, 1]]	[['time', 'time']]
[[13, 13], [2, 3], [3, 4], [4, 5], [5, 6], [6, 8], [7, 9], [8, 10], [9, 11], [1, 1]]	[['.', '.'], ['a', 'a'], ['direction', 'direction'], [',', ','], ['attitude', 'attitude'], ['or', 'or'], ['course', 'course'], ['of', 'of'], ['action', 'action'], ['reverse', 'reverse']]
[[10, 6], [1, 1], [2, 2], [3, 3], [4, 4], [5, 5]]	[['.', '.'], ['An', 'an'], ['established', 'established'], ['or', 'or'], ['recognized', 'recognized'], ['right', 'right']]
[[1, 1], [2, 2], [3, 3], [6, 7]]	[['the', 'the'], ['act', 'act'], ['of', 'of'], ['something', 'something']]
[[1, 1], [2, 2], [8, 3], [9, 4]]	[['the', 'the'], ['occupants', 'occupants'], ['of', 'of'], ['a', 'a']]
[[4, 5], [5, 6], [6, 7]]	[['solving', 'solving'], ['a', 'a'], ['problem', 'problem']]
[[7, 4], [8, 5], [9, 6], [10, 7]]	[['or', 'or'], ['as', 'as'], ['if', 'if'], ['with', 'with']]
[[3, 3], [4, 4]]	[['of', 'of'], ['a', 'a']]
[[2, 2], [6, 10]]	[['address', 'address'], ['communication', 'communicated']]
[[12, 10], [8, 6], [9, 7], [10, 8], [11, 9], [1, 1], [2, 2], [4, 4], [6, 3]]	[['.', '.'], ['by', 'by'], ['cheers', 'cheers'], ['and', 'and'], ['shouts', 'shouts'], ['Spur', 'spur'], ['on', 'on'], ['urge', 'encourage'], ['or', 'or']]
[[2, 2], [3, 3], [4, 4], [5, 5]]	[['in', 'in'], ['quality', 'quality'], ['or', 'or'], ['quantity', 'quantity']]
[[1, 1], [2, 2], [3, 3], [5, 5]]	[['the', 'the'], ['act', 'act'], ['of', 'of'], ['something', 'something']]
[[6, 7], [7, 8]]	[['of', 'of'], ['something', 'something']]
[[4, 2], [5, 3], [6, 4], [7, 5], [8, 6], [9, 7], [1, 1], [11, 9]]	[['or', 'or'], ['cut', 'cut'], ['by', 'by'], ['chipping', 'chipping'], ['away', 'away'], ['at', 'at'], ['engrave', 'engrave'], ['surface', 'surface']]
[[1, 1]]	[['something', 'something']]
[[1, 1], [2, 2], [3, 3], [5, 5]]	[['the', 'the'], ['act', 'act'], ['of', 'of'], ['something', 'something']]
[[3, 4], [4, 5], [5, 8], [1, 2]]	[['of', 'of'], ['an', 'an'], ['idea', 'concept'], ['concrete', 'concrete']]
[[5, 4], [6, 5], [7, 6], [8, 7]]	[['as', 'as'], ['if', 'if'], ['with', 'with'], ['a', 'a']]
[[12, 7], [11, 2]]	[['.', '.'], ['liquid', 'liquid']]
[[11, 10], [2, 1], [3, 2], [4, 3], [5, 4], [10, 9]]	[['.', '.'], ['The', 'the'], ['act', 'act'], ['of', 'of'], ['making', 'making'], ['something', 'something']]
[[4, 1]]	[['something', 'something']]
[[11, 10], [2, 1], [3, 2], [4, 3], [9, 8], [10, 9], [5, 6]]	[['.', '.'], ['The', 'the'], ['act', 'act'], ['of', 'of'], ['of', 'of'], ['something', 'something'], ['making', 'getting']]
[[5, 2], [6, 3], [1, 1], [9, 6], [12, 4]]	[['to', 'to'], ['a', 'a'], ['react', 'react'], ['command', 'command'], ['stimulus', 'stimulus']]
[[3, 3], [4, 4], [5, 5], [6, 6], [9, 8]]	[['association', 'association'], ['of', 'of'], ['people', 'people'], ['with', 'with'], ['interest', 'interests']]
[[1, 1], [2, 2], [3, 3], [5, 5], [6, 4]]	[['free', 'free'], ['from', 'from'], ['obligations', 'obligations'], ['service', 'duties'], ['or', 'or']]
[[6, 5]]	[['something', 'something']]
[[1, 1], [2, 2], [3, 3], [6, 7], [7, 8], [8, 9]]	[['the', 'the'], ['act', 'act'], ['of', 'of'], ['a', 'a'], ['certain', 'certain'], ['place', 'place']]
[[5, 5], [6, 6], [7, 7], [3, 3]]	[['by', 'by'], ['a', 'a'], ['government', 'government'], ['exchange', 'currency']]
[[1, 1], [2, 2], [3, 3], [5, 5], [6, 6], [4, 4]]	[['advance', 'advance'], ['or', 'or'], ['set', 'set'], ['in', 'in'], ['court', 'court'], ['forward', 'forth']]
[[1, 1], [2, 2], [3, 3], [4, 4], [5, 5]]	[['make', 'make'], ['a', 'a'], ['written', 'written'], ['note', 'note'], ['of', 'of']]
[[7, 8]]	[['something', 'something']]
[[3, 3], [4, 4], [5, 5]]	[['of', 'of'], ['ancient', 'ancient'], ['Troy', 'Troy']]
[[6, 10], [1, 1], [2, 2], [3, 3], [5, 9]]	[['.', '.'], ['The', 'the'], ['act', 'act'], ['of', 'of'], ['something', 'something']]
[[1, 1], [2, 2], [3, 3]]	[['the', 'the'], ['act', 'act'], ['of', 'of']]
[[9, 11], [1, 1], [2, 2], [3, 3], [4, 4], [5, 7], [6, 8], [8, 10], [7, 5]]	[['.', '.'], ['The', 'the'], ['act', 'act'], ['of', 'of'], ['moving', 'moving'], ['in', 'in'], ['a', 'a'], ['manner', 'manner'], ['hurried', 'hurriedly']]
[[1, 1], [2, 2], [3, 3]]	[['the', 'the'], ['act', 'act'], ['of', 'of']]
[[7, 9], [2, 1], [3, 2], [4, 3], [5, 4], [6, 8]]	[['.', '.'], ['raise', 'raise'], ['from', 'from'], ['a', 'a'], ['lower', 'lower'], ['position', 'position']]
[[1, 1], [2, 2], [3, 3]]	[['the', 'the'], ['act', 'act'], ['of', 'of']]
[[2, 4], [3, 5], [4, 6], [7, 7], [8, 8], [10, 9]]	[['increase', 'increase'], ['in', 'in'], ['size', 'size'], ['per', 'per'], ['unit', 'unit'], ['time', 'time']]
[[5, 6], [6, 7]]	[['of', 'of'], ['something', 'something']]
[[1, 1], [2, 2], [3, 3], [7, 5]]	[['the', 'the'], ['act', 'act'], ['of', 'of'], ['something', 'something']]
[[15, 12], [6, 4], [7, 5], [8, 6], [9, 7], [1, 1], [2, 2], [3, 3], [13, 10], [14, 11], [11, 9]]	[['.', '.'], [',', ','], ['as', 'as'], ['with', 'with'], ['channels', 'channels'], ['Supply', 'supply'], ['with', 'with'], ['water', 'water'], ['or', 'or'], ['streams', 'streams'], ['ditches', 'ditches']]
[[6, 5]]	[['something', 'something']]
[[1, 1], [2, 2], [3, 3]]	[['cause', 'cause'], ['to', 'to'], ['be', 'be']]
[[8, 8], [3, 2], [4, 3], [5, 4], [1, 1]]	[['.', '.'], ['act', 'act'], ['of', 'of'], ['making', 'making'], ['The', 'the']]
[[9, 7], [1, 1], [2, 2], [3, 3], [4, 4], [8, 6], [5, 5]]	[['.', '.'], ['The', 'the'], ['intended', 'intended'], ['meaning', 'meaning'], ['of', 'of'], ['communication', 'communication'], ['an', 'a']]
[[5, 1], [6, 2], [7, 3], [8, 4], [9, 5]]	[['come', 'come'], ['into', 'into'], ['the', 'the'], ['possession', 'possession'], ['of', 'of']]
[[2, 3], [3, 4], [4, 5], [5, 6]]	[['in', 'in'], ['a', 'a'], ['certain', 'certain'], ['way', 'way']]
[[4, 5], [5, 6], [3, 4]]	[['covered', 'covered'], ['with', 'with'], ['be', 'being']]
[[1, 1], [2, 2], [3, 3]]	[['the', 'the'], ['act', 'act'], ['of', 'of']]
[[7, 6], [8, 7]]	[['of', 'of'], ['something', 'something']]
[[3, 2], [4, 3]]	[['or', 'or'], ['establish', 'establish']]
[[8, 10], [2, 4], [3, 5], [4, 6], [5, 7], [6, 8], [7, 9], [1, 1]]	[['.', '.'], ['oneself', 'oneself'], ['to', 'to'], ['new', 'new'], ['or', 'or'], ['different', 'different'], ['conditions', 'conditions'], ['Adapt', 'adapt']]
[[8, 7]]	[['something', 'something']]
[[1, 1], [2, 2], [3, 3], [4, 4]]	[['a', 'a'], ['collection', 'collection'], ['of', 'of'], ['something', 'things']]
[[2, 2], [3, 3], [4, 4], [5, 5], [6, 6], [7, 7]]	[['with', 'with'], ['or', 'or'], ['as', 'as'], ['if', 'if'], ['with', 'with'], ['a', 'a']]
[[4, 3], [5, 4], [6, 5], [3, 2]]	[['of', 'of'], ['the', 'the'], ['heart', 'heart'], ['ailment', 'disease']]
[[1, 1], [3, 3], [5, 8], [4, 5]]	[['decorate', 'decorate'], ['manuscript', 'manuscripts'], ['red', 'red'], ['with', 'with']]
[[1, 1], [2, 2], [3, 3], [9, 7]]	[['the', 'the'], ['act', 'act'], ['of', 'of'], ['something', 'something']]
[[4, 15], [7, 18], [1, 1], [3, 9]]	[['comparing', 'comparing'], ['standard', 'standard'], ['verify', 'check'], ['by', 'by']]
[[12, 8], [5, 4], [6, 5], [7, 6], [8, 7], [1, 1], [3, 3]]	[['.', '.'], ['or', 'or'], ['break', 'break'], ['association', 'association'], ['with', 'with'], ['Part', 'part'], ['cease', 'cease']]
[[1, 1], [2, 4], [3, 5]]	[['put', 'put'], ['heels', 'heel'], ['on', 'on']]
[[1, 1], [2, 2], [3, 3], [7, 5]]	[['the', 'the'], ['act', 'act'], ['of', 'of'], ['something', 'something']]
[[2, 3], [3, 4], [4, 5], [1, 1], [6, 7]]	[['images', 'images'], ['or', 'or'], ['sounds', 'sounds'], ['make', 'make'], ['sharp', 'sharp']]
[[14, 14], [11, 11], [12, 12], [13, 13], [1, 1], [2, 2], [3, 3], [4, 5], [6, 9], [8, 6], [8, 8]]	[['.', '.'], ['from', 'from'], ['the', 'the'], ['mouth', 'mouth'], ['Expel', 'expel'], ['or', 'or'], ['eject', 'eject'], ['saliva', 'saliva'], ['sputum', 'sputum'], ['or', 'or'], ['or', 'or']]
[[1, 1], [2, 2], [3, 3], [4, 4], [5, 6], [6, 7], [7, 8], [8, 9]]	[['measure', 'measure'], ['the', 'the'], ['depth', 'depth'], ['of', 'of'], ['a', 'a'], ['body', 'body'], ['of', 'of'], ['water', 'water']]
[[1, 3], [2, 4], [3, 5], [4, 6], [5, 7]]	[['give', 'give'], ['a', 'a'], ['detailed', 'detailed'], ['account', 'account'], ['of', 'of']]
[[4, 2], [1, 1], [2, 5]]	[['theme', 'theme'], ['a', 'a'], ['recurrent', 'repeated']]
[[1, 1], [2, 2], [3, 3]]	[['the', 'the'], ['act', 'act'], ['of', 'of']]
[[1, 1], [2, 2], [3, 3], [4, 4], [5, 7], [6, 8], [7, 9]]	[['have', 'have'], ['a', 'a'], ['strong', 'strong'], ['desire', 'desire'], ['to', 'to'], ['do', 'do'], ['something', 'something']]
[[13, 10], [2, 2], [1, 1], [10, 9], [9, 6], [3, 3], [3, 8]]	[['.', '.'], ['activity', 'act'], ['The', 'the'], ['something', 'something'], ['find', 'getting'], ['of', 'of'], ['of', 'of']]
[[2, 3], [3, 4]]	[['who', 'who'], ['is', 'is']]
[[1, 1], [2, 2], [4, 4], [5, 5]]	[['hold', 'hold'], ['or', 'or'], ['in', 'in'], ['equilibrium', 'equilibrium']]
[[5, 4], [6, 5], [7, 6]]	[['someone', 'someone'], ['or', 'or'], ['something', 'something']]
[[1, 1], [2, 2], [3, 3], [4, 4]]	[['work', 'work'], ['as', 'as'], ['a', 'a'], ['tinker', 'tinker']]
[[1, 1], [2, 2], [3, 3], [7, 7]]	[['the', 'the'], ['act', 'act'], ['of', 'of'], ['something', 'something']]
[[5, 3], [6, 4], [7, 5], [1, 1], [2, 2]]	[['of', 'of'], ['a', 'a'], ['meeting', 'meeting'], ['the', 'the'], ['termination', 'termination']]
[[4, 4], [5, 5]]	[['with', 'with'], ['claws', 'claws']]
[[6, 4], [8, 2], [2, 5]]	[['official', 'official'], ['formal', 'formal'], ['social', 'social']]
[[3, 1], [4, 2], [5, 3], [6, 4], [7, 5]]	[['believe', 'believe'], ['to', 'to'], ['be', 'be'], ['the', 'the'], ['case', 'case']]
[[6, 10], [7, 11], [8, 12], [5, 8], [1, 4], [4, 6], [2, 5]]	[['as', 'as'], ['to', 'to'], ['avoid', 'avoid'], ['way', 'direction'], ['move', 'movement'], ['a', 'a'], ['in', 'in']]
[[6, 6]]	[['.', '.']]
[[1, 3], [2, 4], [3, 5], [4, 6], [5, 7]]	[['remove', 'remove'], ['by', 'by'], ['pinching', 'pinching'], ['or', 'or'], ['snipping', 'snipping']]
[[11, 6], [2, 1], [3, 2], [5, 3]]	[['.', '.'], ['Cause', 'cause'], ['to', 'to'], ['become', 'become']]
[[8, 5], [9, 6], [10, 7], [11, 8], [1, 3]]	[['for', 'for'], ['a', 'a'], ['particular', 'particular'], ['purpose', 'purpose'], ['prepare', 'set']]
[[1, 1], [2, 2], [3, 3]]	[['the', 'the'], ['act', 'act'], ['of', 'of']]
[[3, 2]]	[['formally', 'formally']]
[[1, 1], [2, 2], [3, 3], [4, 4], [7, 6]]	[['the', 'the'], ['act', 'act'], ['of', 'of'], ['creating', 'creating'], ['work', 'works']]
[[1, 1], [2, 2], [3, 3], [4, 4]]	[['the', 'the'], ['state', 'state'], ['of', 'of'], ['being', 'being']]
[[1, 1], [2, 2], [4, 4], [7, 5], [5, 3]]	[['collect', 'collect'], ['discarded', 'discarded'], ['refused', 'refused'], ['material', 'material'], ['or', 'or']]
[[5, 4], [6, 5], [2, 3], [1, 1], [7, 6], [4, 2]]	[['that', 'that'], ['publishes', 'publishes'], ['enterprise', 'firm'], ['an', 'a'], ['newsprint', 'newspapers'], ['company', 'business']]
[[1, 1], [2, 2], [3, 3], [4, 6], [5, 7]]	[['the', 'the'], ['act', 'act'], ['of', 'of'], ['providing', 'providing'], ['incentive', 'incentive']]
[[3, 3], [4, 4], [2, 2], [1, 1]]	[['of', 'of'], ['examining', 'examining'], ['activity', 'act'], ['the', 'the']]
[[7, 8], [4, 5], [5, 6], [6, 7], [1, 1], [2, 3]]	[['.', '.'], ['the', 'the'], ['surface', 'surface'], ['of', 'of'], ['Make', 'make'], ['marks', 'marks']]
[[9, 6], [4, 3], [5, 4], [1, 1]]	[['.', '.'], ['with', 'with'], ['the', 'the'], ['Make', 'take']]
[[1, 1], [2, 2], [3, 3]]	[['the', 'the'], ['act', 'act'], ['of', 'of']]
[[2, 4], [3, 5], [4, 6]]	[['in', 'in'], ['quality', 'quality'], ['or', 'or']]
[[3, 2], [4, 3], [5, 4], [6, 5], [1, 1], [2, 6]]	[['in', 'in'], ['thought', 'thought'], ['or', 'or'], ['speech', 'speech'], ['return', 'return'], ['to', 'to']]
[[6, 6], [1, 1], [2, 2], [3, 3], [5, 5]]	[['.', '.'], ['The', 'the'], ['act', 'act'], ['of', 'of'], ['something', 'something']]
[[6, 4], [7, 5], [8, 6], [5, 2]]	[['someone', 'someone'], ['or', 'or'], ['something', 'something'], ['managing', 'management']]
[[1, 1], [2, 2], [3, 3], [7, 7]]	[['the', 'the'], ['act', 'act'], ['of', 'of'], ['something', 'something']]
[[4, 1], [5, 2], [6, 3], [7, 4], [8, 5], [9, 6], [10, 7], [11, 9]]	[['put', 'put'], ['an', 'an'], ['end', 'end'], ['to', 'to'], ['a', 'a'], ['state', 'state'], ['or', 'or'], ['activity', 'activity']]
[[8, 6], [9, 7], [11, 10], [1, 1]]	[['a', 'a'], ['comfortable', 'comfortable'], ['position', 'position'], ['move', 'move']]
[[13, 8], [4, 1], [5, 2], [6, 3], [8, 4], [9, 5]]	[['.', '.'], ['emit', 'emit'], ['a', 'a'], ['steady', 'steady'], ['even', 'even'], ['light', 'light']]
